category,name,name_ar,description,description_ar,address,zip,city,region,country_code,email,phone,web,lat,lon,Image folder Number(unique),Image 1,Image 2,Image 3
Arts & Entertainment,Swiss International Al Hamra Hotel - Dammam,,,,King Khaled St,32242, Al Souq,Saudi,SA,,966 13 833 3444,swissinternationalhotels.com,26.438834,50.0361292,127,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Swiss International Al Hamra Hotel ,,,,King Khaled St,32242,Dammam,Saudi,SA,,966 13 833 3444,swissinternationalhotels.com,26.438834,50.0361289,128,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Expo,,,,4344 Exhibition Rd,34213,Dammam,Saudi,SA,info@diec.com.sa,966 13 859 1888,dhahranexpo.com.sa,26.3637105,50.0894331,129,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Pearl Hall,,,,Al Imam Ali Ibn Abi Talib St,32236 2745,Abdullah Fuad,Saudi,SA,,966 13 864 5975,,26.3650783,50.0894318,130,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dela Paix,,,,King Saud St,32244,An Nakhil,Saudi,SA,,,,26.4425911,50.0190155,131,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dammam Indian Islahi Center.,,,,Al Dawasir,32416,Al Khobar ,Saudi,SA,,966 50 095 7657,,26.4396015,50.0364151,132,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Stadium Sports-University of Dammam,,,,Dammam ,34211,Al Khobar ,Saudi,SA,pr@iau.edu.sa,966133333766,iau.edu.sa,26.3661726,50.0894308,133,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Stadium,,,,As Safa,34221,Al Khobar ,Saudi,SA,,966 13 857 1100,,26.3664461,50.0894306,134,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Community Center,,,,Ash Shulah,34274,Dammam,Saudi,SA,,,emaar.com,26.3667197,50.0894303,135,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Multaka,,,,Prince Metib Road,34251,Al Firdaws,Saudi,SA,,966 53 291 5580,,26.3669932,50.0894301,136,1.jpg,2.jpg,3.jpg
Arts & Entertainment,أستراحة اليحي للمناسبات و الأحتفالات,,,,Al Fursan,32333,Dammam,Saudi,SA,,966 55 916 5489,,26.3433105,49.8894589,137,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Wazaan,,,,Al Adamah,32242, Dammam ,Saudi,SA,,,,26.3675403,50.0894296,138,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Granada Neighborhood Center,,,,5043 Ibn Majah St,32245,Ghirnatah,Saudi,SA,,966 13 842 8537,,26.3678139,50.0894293,139,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Summit courts,,,,Prince Mohammed Bin Fahd Road,32253,Madinat Al Umal,Saudi,SA,,966 53 382 0078,,26.3680874,50.0894291,140,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Prince Saud Bin Jalawy Stadium,,,,As Sadafah,34216,Dammam,Saudi,SA,,,,26.368361,50.0894288,141,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Roqy Center,,,,Al Aqrabiyah,34446,Al Khobar,Saudi,SA,,966 53 830 3337,,26.3694551,50.0894278,142,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al-Hamra Center,,,,Cornish Rd,32422,Al Hamra,Saudi,SA,,966 13 809 6734,,26.4668847,50.0263008,143,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Alkhumasia Animal Feed Mill,,,,Salman Al Farisi,32213, King Abdulaziz Seaport,Saudi,SA,info@khumasia.sa,966 58 199 8593,khumasia.sa,26.4228594,50.1270098,144,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Oka Veterinary Clinic,,,,King Fahd Road,32236,Abdullah Fuad,Saudi,SA,,966 13 825 0750,,26.4229341,50.1270098,145,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Boxes and Bags,,,,Abdullah Fuad,32236,Al Khobar ,Saudi,SA,,966 13 831 8303,,26.4231082,50.074478,146,1.jpg,2.jpg,3.jpg
Arts & Entertainment,birthday parties goodies.,,,,Al Souq,32242,Al Khobar ,Saudi,SA,,966 50 643 4679,,26.4233815,50.0744778,147,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Panorama Dental Center,,,,Khaleej Rd,32422,Dammam,Saudi,SA,panoramadc3@gmail.com,"966 13 809 4775
",panoramadental.com.sa,26.4595782,50.0922924,148,1.jpg,2.jpg,3.jpg
Arts & Entertainment,تسجيلات شمس الفنية,,,,"2 (A) St, Al Mazruiyah",32414,Dammam,Saudi,SA,,966 59 830 2255,,26.3805833,50.0247354,149,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Studio Tech Tun,,,,Al Ashriah Street,32415,Dammam,Saudi,SA,,966 54 003 4724,,26.3808568,50.0247352,150,1.jpg,2.jpg,3.jpg
Arts & Entertainment,أستديو بحة الحنجرة للإنتاج الفني,,,,Imam Mohammed Bin Saud St,32274,Dammam,Saudi,SA,,966 59 337 1799,,26.3811303,50.0247349,151,1.jpg,2.jpg,3.jpg
Arts & Entertainment,تسجيلات الوداع فنيه,,,,King Abdulaziz Rd,34264,Dammam,Saudi,SA,,966 53 670 1312,,26.3814038,50.0247347,152,1.jpg,2.jpg,3.jpg
Arts & Entertainment,استديو الاصالة - الدمام,,,,Omar Ibn Al Khattab St,32272,Dammam,Saudi,SA,,966 58 441 1555,,26.3816773,50.0247344,153,1.jpg,2.jpg,3.jpg
Arts & Entertainment,تسجيلات صدى القراء الإسلامية,,,,"Uhud, 3337",32263,Dammam,Saudi,SA,,966 13 822 7264,,26.3819508,50.0247342,154,1.jpg,2.jpg,3.jpg
Arts & Entertainment,استديو شيلات الدمام 0562223280,,,,"28th Street,",32244,Dammam,Saudi,SA,,966 56 222 3280,,26.3822243,50.0247339,155,1.jpg,2.jpg,3.jpg
Arts & Entertainment,الدولية للأجهزة الإلكترونية,,,,Al Souq,32242,Dammam,Saudi,SA,,966 13 834 4216,adawliah.com,26.3824978,50.0247337,156,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Alfa Wood Industries,,,,Industrial,32446,Dammam,Saudi,SA,,,,26.3830447,50.0247332,157,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Bangladesh International School Dammam,,,,"Ghirnatah, 2489",32243,Dammam,Saudi,SA,bisdammam@gmail.com,966 13 843 5390,bisdammam.com,26.3833182,50.0247329,158,1.jpg,2.jpg,3.jpg
Arts & Entertainment,International Schools Group - Dammam,,,,King Saud St,32445,Dammam,Saudi,SA,dammam-help-desk@isg.edu.sa,966 13 829 2444,dammam.isg.edu.sa,26.3835917,50.0247327,157,1.jpg,2.jpg,3.jpg
Arts & Entertainment,محل عدنان الديكور,,,,Al Khodaryah,32436,Dammam,Saudi,SA,,966 58 088 4036,,26.3838652,50.0247324,158,1.jpg,2.jpg,3.jpg
Arts & Entertainment,كلية الاداب,,,,7667 Prince Nayef Bin Abdulaziz Rd,32256 3705,Dammam,Saudi,SA,helpdesk@iau.edu.sa,013-3331111,iau.edu.sa,26.3841387,50.0247322,159,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Solidwood Carpentry,,,,3753 King Abdulaziz Rd,32437 6722,Dammam,Saudi,SA,sales@solidwood.com.sa,966 50 584 3435,solidwood.com.sa,26.4662272,49.9680622,160,1.jpg,2.jpg,3.jpg
Arts & Entertainment,IIS Dammam Girl Sction,,,,فخر الدين الانصاري7783,34225,Ar Rakah Ash Shamaliyah,Saudi,SA,chairmaniisd@iisdammam.edu.sa,966 57 734 2423,iisdammam.edu.sa,26.3852327,50.0247312,161,1.jpg,2.jpg,3.jpg
Arts & Entertainment,IISDM prep 1,,,,"3911 مصطفى صادق الرفاعي، Ar Rakah Ash Shamaliyah, 8055",34224,Dammam,Saudi,SA,,,iisdammam.edu.sa,26.3855061,50.0247309,162,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Hor eye glasses Dammam,,,,"King Khaled St,",32245,Ghirnatah,Saudi,SA,,966 13 842 9010,,26.3557493,49.7124839,163,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Magrabi Optical,,,,Al Faisaliyah,32272,Dammam,Saudi,SA,management@iisdammam.edu.sa,966 13 833 7668,magrabioptical.com,26.3564349,49.7124799,164,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mansoor Optical,,,,Muhammed Ibn Saud,32241,Dammam,Saudi,SA,,966 13 832 8520,magrabioptical.com,26.3798127,49.7138532,165,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Magrabi,,,,"1 (C) St, Al Tubayshi",32233,Dammam,Saudi,SA,,,magrabioptical.com,26.3564349,49.7124799,166,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Durrat Al Ayn Optics,,,,Prince Mohammed Bin Fahd Road,32241,Dammam,Saudi,SA,,966 13 830 2822,durratalayn.com,26.3564349,49.7124799,167,1.jpg,2.jpg,3.jpg
Arts & Entertainment,AL DULIMAN OPTICS,,,,Prince Mohammed Bin Fahd Road,32414,Al Mazruiyah,Saudi,SA,info@aldulimanoptics.com,966 13 834 9595,aldulimanoptics.com,26.3564349,49.7124799,168,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Carrefour Market,,,,King Khaled St,32246,Al Jalawiyah,Saudi,SA,,966 9200 00282,carrefourksa.com,26.3539031,49.7124904,169,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Al-Rashid Theatre
مسرح مجمع الراشد",,,,Alshihab Altaifi St,34448,Al Ulaya,Saudi,SA,info@rashidmall.com,966 13 899 4466,rashidmall.com,26.2924892,50.1784229,170,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Bahrain Headshots,,,,Area 324 Avenue 22 Building 202,34447,Bridgeview Apartments,Saudi,SA,,973 3301 4590,bahrainheadshots.com,26.2167588,50.6101673,171,1.jpg,2.jpg,3.jpg
Arts & Entertainment,توى تاون الخبر,,,,8513 King Saud Rd,32246,Al Andalus,Saudi,SA,,,,26.3004387,50.1500759,172,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al badriyah night club,,,,14th St 14th St,34623 7936,Thuqbah,Saudi,SA,,966 50 586 5667,,26.3005841,50.1500759,173,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Mall of Dhahran,,,,"Mall of Dhahran Boulevard, Doha Al Janubiyah، Doha Al Janubiyah",34457,Az Zahran,Saudi,SA,info@arabiancentres.com,966 9200 00262,dhahranmall.com,26.3056314,50.1680719,174,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Darna Signboard,,,,Dhahran Jubail Expy,31952,Al Khobar ,Saudi,SA,,,,26.2794558,49.9224638,175,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Half Moon Police,,,,"617, Dhahran 34737",31952,Al Khobar ,Saudi,SA,,,,26.2799355,49.9224628,176,1.jpg,2.jpg,3.jpg
Arts & Entertainment,حلاق مراكش,,,,4040 Abdullah Ibn Al Abbas St,34452,Doha Al Janubiyah,Saudi,SA,,,,26.2804153,,177,1.jpg,2.jpg,3.jpg
Arts & Entertainment,wxyz lounge,,,,Al Ulaya,34447,Al Khobar ,Saudi,SA,,966 13 816 4444,,26.280895,49.9224608,178,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Hasseer,,,,Al Ulaya,34447,Al Khobar ,Saudi,SA,,966 13 831 0788,hasseer.com,26.2813748,49.9224598,179,1.jpg,2.jpg,3.jpg
Arts & Entertainment,ممجمع الرحاب,,,,Al Khobar,34236,Al Khobar ,Saudi,SA,,,,26.2818545,49.9224588,180,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Ncms,,,,Sahil St,34253,Dammam,Saudi,SA,,,,26.2818545,49.9224588,181,1.jpg,2.jpg,3.jpg
Arts & Entertainment,AlArak Isthiraah,,,,Dhahran Rd,Al Jubail 32912,Al Khobar ,Saudi,SA,,,,26.706599,49.7511453,182,1.jpg,2.jpg,3.jpg
Arts & Entertainment,الشعلان للخرفان,,,,As Sawari,34724,Al Khobar ,Saudi,SA,,,,26.2818545,49.9224588,183,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran British Grammar School,,,,King Fahd University of Petroleum and Minerals,34464,Dhahran,Saudi,SA,,966 13 330 0555,dhahranbritish.com,26.3045556,50.1462332,184,1.jpg,2.jpg,3.jpg
Arts & Entertainment,King Fahd University Of Petroleum & Minerals,,,,"University Blvd, King Fahd University of Petroleum and Minerals",31261,Dhahran,Saudi,SA,,966 13 860 0000,kfupm.edu.sa,26.3045747,50.1462332,185,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Cricket Association,,,,Gharb Al Dhahran,34473,Al Khobar ,Saudi,SA,,,dca4u.com,26.283533,50.1000833,186,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Cricket Ground,,,,Gharb Al Dhahran,34472,Al Khobar ,Saudi,SA,,,dca4u.com,26.283533,50.1000833,187,1.jpg,2.jpg,3.jpg
Arts & Entertainment,International Schools Group - Dhahran,,,,King Fahd University of Petroleum and Minerals,34464,Consulate Driveway,Saudi,SA,,966 13 330 0555,isg.edu.sa,26.3021112,50.1529463,189,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Fun Oasis واحة المرح,,,,Al Ulaya,34448,Al Khobar ,Saudi,SA,,,m.facebook.com,26.2312405,49.9032749,190,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Ministry of water near Iskan Khobar,,,,Southern Street,34626,Al Khobar ,Saudi,SA,,,,26.2317207,49.9032739,191,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Kids Play Area,,,,2847 Custodian of The Two Holy Mosques Rd,34623,Thuqbah,Saudi,SA,,,,26.2322009,49.9032729,192,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Family Park,,,,Sunset Blvd,34713,Al Khobar,Saudi,SA,mail@sunset-beach.com.sa,966 13 890 2000,sunset-beach.com.sa,26.2331612,49.9032709,193,1.jpg,2.jpg,3.jpg
Arts & Entertainment,دمام بارك DAMMAM PARK,,,,Al Basatin,32235,Dammam,Saudi,SA,,,,26.3897157,49.9831873,194,1.jpg,2.jpg,3.jpg
Arts & Entertainment,DAMMAM PARK,,,,Al Basatin,32235,Dammam,Saudi,SA,,,,26.3897157,49.9831873,195,1.jpg,2.jpg,3.jpg
Arts & Entertainment,واحة المرح,,,,Al Ulaya,34448 3536,Al Khobar ,Saudi,SA,,,,26.2346017,49.9032679,196,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Splash Island,,,,Abdullah Fuad,32236,Dammam,Saudi,SA,,966 53 690 3237,twitter.com,26.3990726,49.9775201,197,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Saffori Land,,,,2843 Prince Mohammed Bin Fahd Road,32236, Abdullah Fuad,Saudi,SA,s.media@othaimleisure.com,,othaimleisure.com,26.4004591,49.9774084,198,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Sky Zone,,,,Qurtoba,34235,Al Khobar ,Saudi,SA,info@skyzoneksa.com,966 9200 06699,"skyzoneksa.com
",26.2622835,49.7523992,199,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Eastern Dhahran Auto Showroom ,,,,King Fahd Suburb,32314,Al Khobar ,Saudi,SA,,966 13 865 4444,easterndhahran.com,26.4025952,49.871149,200,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Nike,,,,6864 King Saud Rd,34457,"34457 3587 King Saud Rd,",Saudi,SA,,,nike.com,26.2283593,49.903278,201,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Abdulaziz Al-Binali Trading Corporation Showroom,,,,Dhahran Jubail Expy,32442,Dammam,Saudi,SA,,966 13 809 1111,,26.4025952,49.871149,202,1.jpg,2.jpg,3.jpg
Arts & Entertainment,AHURA Showroom,,,,Al Qusur,31952,Al Khobar ,Saudi,SA,,966 50 298 8865,,26.4025952,49.871149,203,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Max ماكس,,,,3566 Prince Faisal Bin Fahd Road,34455,Doha Al Janubiyah,Saudi,SA,help.in@maxfashion.com,966 13 833 1675,maxstores.com,26.4025952,49.871149,204,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al-Jazeera Paints دهانات الجزيرة,,,,Saeed Ibn Al Museeb St,34257,Dhahran,Saudi,SA,,966 13 893 0701,,26.4025952,49.871149,205,1.jpg,2.jpg,3.jpg
Arts & Entertainment,IKEA,,,,"Prince Faisal Bin Fahd Road,",34455,Doha Al Janubiyah,Saudi,SA,info@ikea.com.kw,966 9200 04532,https://www.ikea.com/kw/en/,26.4025952,49.871149,206,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Sun and Sand Sports,,,,6864 Prince Faisal Bin Fahd Road,34457,Doha Al Janubiyah,Saudi,SA,,966 13 891 0426,sssports.com,26.3536161,50.0245813,207,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Almajdouie Motors - CHANGAN,,,,7682 King Saud Rd Al Qashlah Dhahran 34232 4280 King Saud Rd,34232,Al Qashlah,Saudi,SA,,966 9200 19992,"changan-ksa.com
",26.3536161,50.0245813,208,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Abdullatif Jameel Toyota,,,,King Saud Rd,34447,Al Khobar,Saudi,SA,,966 13 882 2022,toyota.com.sa,26.3538897,50.0245811,209,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Skechers,,,,"Doha Al Janubiyah, AMWAJ MALL",34455,"DAMMAM, 3566 Prince Faisal Bin Fahd Road",Saudi,SA,,966 55 300 4434,skechers.com,26.3544369,50.0245807,210,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Nike Store,,,,"Doha Al Janubiyah, Al Dhahran St, Ash Sharqijah,",34448,Al Dhahran St,Saudi,SA,,"966 13 889 6119
",nike.com,26.3536161,50.0245813,211,1.jpg,2.jpg,3.jpg
Arts & Entertainment,R&B,,,,"Khaleej Rd, Al Aziziyah",32424,Dammam,Saudi,SA,info@randbfashion.com,966 13 868 7021,randbfashion.com,26.3538897,50.0245811,212,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Aljabr Automotive,,,,Madinat Al Umal,"34443

",Dahran Street,Saudi,SA,info@kia-sa.com,966 13 325 5263,"
kia-sa.com",26.3541633,50.0245809,213,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Nissan Show Room,,,,Al Qashlah,34232,Al Khobar ,Saudi,SA,,,,26.3544369,50.0245807,214,1.jpg,2.jpg,3.jpg
Arts & Entertainment,ONTIME,,,,"Doha, Dhahran mall, Doha Al Janubiyah,Dhahran,Gate1",34457,Al Khobar ,Saudi,SA,,966 13 868 3302,ontime.com,26.3547105,50.0245805,215,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Giordano,,,,6864 King Saud Rd,34457,Doha Al Janubiyah,Saudi,SA,,966 800 111 0128,,26.3549841,50.0245803,216,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Rolex Kooheji,,,,Doha Al Janubiyah,34457,Dhahran,Saudi,SA,,,,26.3558049,50.0245797,215,1.jpg,2.jpg,3.jpg
Arts & Entertainment,SHEARMAN & STERLING LLP,,,,"Prince Turkey Street,",34427,Al Khobar ,Saudi,SA,,966 13 830 6554,shearman.com,26.2288031,49.9032789,216,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dr. Sultan AlMasoud & Partners Law Firm,,,,Prince Turkey Street,34413,Corniche,Saudi,SA,,966 13 830 6554,shearman.com,26.2292833,49.903278,217,1.jpg,2.jpg,3.jpg
Arts & Entertainment,MOHAMMED ALSHAREEF LAW FIRM,,,,Custodian of The Two Holy Mosques Rd Custodian of The Two Holy Mosques Rd,34621,Al Khobar,Saudi,SA,Info@glc-lawfirm.com,966 13 899 5511,glc-lawfirm.com,26.2297635,49.9032772,218,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran,,,,Dhahran is a city located in Eastern Province,,,Saudi,SA,,,,26.2283229,49.9032797,219,1.jpg,2.jpg,3.jpg
Arts & Entertainment,PWC,,,,"King Fahd Road, Al Hizam Al Akhdar",34433,Al Hizam Al Akhdar,Saudi,SA,,966 13 849 6311,pwc.com,26.2316843,49.9032739,218,1.jpg,2.jpg,3.jpg
Arts & Entertainment,The Secret Room الغرفة السرية,,,,Prince Mohammed Bin Fahd Road,32413,Ash Shati Al Gharbi,Saudi,SA,info@thesecretroomsa.com,966 55 580 8516,thesecretroomsa.com,26.4050373,50.0130219,219,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Games Stores,,,,15th Street,32242,Al Khobar ,Saudi,SA,,,,26.4055841,50.0130214,220,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Different Games Dammam,,,,"15th Street, Al Souq",32242,Dammam,Saudi,SA,,966 55 071 8246,,26.4058576,50.0130212,221,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dar commercial professions Foundation,,,,Al Souq,32242,Al Khobar ,Saudi,SA,,966 13 835 0017,,26.4049177,50.0130218,222,1.jpg,2.jpg,3.jpg
Arts & Entertainment,العيد لألعاب الكمبيوتر,,,,"15th Street, Al Souq",32242,Dammam,Saudi,SA,,966 50 499 4374,,26.4051911,50.0130215,223,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Island Games Trading Est.,,,,Al Souq,32242,Al Khobar ,Saudi,SA,,966 13 833 3014,,26.405157,50.0130213,224,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Clix,,,,As Safa,34222,Al Khobar ,Saudi,SA,,966 50 320 0004,,26.4054304,50.0130211,225,1.jpg,2.jpg,3.jpg
Arts & Entertainment,عالم المتفوق,,,,Al Jamiah,Dhahran 34257,Al Khobar ,Saudi,SA,,966 55 402 3813,,26.4057038,50.0130208,226,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Suburb Games,,,,King Fahd Suburb,32314,Al Khobar ,Saudi,SA,,,,26.4062506,50.0130203,227,1.jpg,2.jpg,3.jpg
Arts & Entertainment,VERSUS GAMING CENTER,,,,As Safa,34222,Al Khobar ,Saudi,SA,,966 13 814 5760,versus-games.com,26.406524,50.0130201,228,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Aloft Dhahran,,,,King Saud Branch Road Crossing 21st Street,,Al Khobar ,Saudi,SA,,966 13 816 4444,starwoodhotels.com,26.3209599,50.1301192,229,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Pearl compound مجمع اللؤلؤة,,,,Prince Sultan Bin Fahd St,34234,Qurtoba,Saudi,SA,,,,26.3463247,50.1733991,230,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Movie Theatre,,,,"King's Rd, Gharb Al Dhahran",34465,Al Khobar ,Saudi,SA,webmaster2@aramco.com,966 13 875 3456,saudiaramco.com,26.3211843,50.1301192,231,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Al Jamiah Dist Community Center,,,,"Ibn Jubair Street,",34257,Al Khobar ,Saudi,SA,,,,26.3473035,50.1232686,232,1.jpg,2.jpg,3.jpg
Arts & Entertainment,صالة بلياردوالليث,,,,Doha Al Janubiyah,34451,Al Khobar ,Saudi,SA,,966 54 329 9235,,26.3211843,50.1301192,233,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Football Ground,,,,King Fahd University of Petroleum and Minerals,34463,Al Khobar ,Saudi,SA,,,kfupm.waki.io,26.3211843,50.1301192,234,1.jpg,2.jpg,3.jpg
Arts & Entertainment,KFUPM Stadium,,,,King Fahd University of Petroleum and Minerals,34464,Al Khobar ,Saudi,SA,,,,26.3207355,50.1301193,235,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Technical Exchange Center,,,,Technical Exchange Rd,34466,Gharb Al Dhahran,Saudi,SA,,,saudiaramco.com,26.3207355,50.1301193,236,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Prince Naif Centre For Cultural Science,,,,King Fahd University of Petroleum and Minerals,34463,Al Khobar ,Saudi,SA,,,,26.3208103,50.1301193,237,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Women's Group,,,,Gharb Al Dhahran,34465 4055,Al Khobar ,Saudi,SA,,,,26.3209599,50.1301192,238,1.jpg,2.jpg,3.jpg
Arts & Entertainment,"Virgin Megastore
",,,,Doha Al Janubiyah,34457,Al Khobar ,Saudi,SA,,966 13 868 6791,virginmegastore.com.sa,26.2948821,50.1742188,239,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Bright Avenue Entertainment,,,,"
8007 الامير فواز، Al Khobar Al Shamalia",34426,Al Khobar ,Saudi,SA,,,twitter.com,26.3084463,50.1863728,240,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Aswar Hotel Suites,,,,"Al Ulaya, 6-A Street District",34448,Al Khobar,Saudi,SA,,966 13 331 3444,,26.2898606,50.0859834,241,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Heights Portable (bldg 9172),,,,Gharb Al Dhahran,34461,Dhahran,Saudi,SA,,,saudiaramco.com,26.2901514,50.0859833,242,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Jones Day,,,,"Hugayet Tower, 5374 King Fahd Road",34433,Al Hizam Al Akhdar,Saudi,SA,,966 13 849 6606,jonesday.com,26.3085808,50.2077233,243,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Arabia Pictures AP,,,,Custodian of The Two Holy Mosques Rd,34463,Al Khobar ,Saudi,SA,,966 50 561 9214,arabiapictures.com,26.325527,50.1286016,244,1.jpg,2.jpg,3.jpg
Arts & Entertainment,بوز,,,,Doha Al Janubiyah,34457,Az Zahran,Saudi,SA,,966 13 861 0201,bose.com,26.2283593,49.9032795,245,1.jpg,2.jpg,3.jpg
Arts & Entertainment,South Dhahran Home Ownership - Project Management,,,,Cooperative Council Road,34512, Dhahran,Saudi,SA,,,saudiaramco.com,26.2288395,49.9032787,246,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Samsung,,,,Al Khalidiyah Al Janubiyah,32225,7599،، Dammam,Saudi,SA,,966 800 247 7722,,26.3971986,50.0254408,247,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Ahliyya Schools,,,,"Anas Ibn Malik St, Doha Al Janubiyah",34452,Al Khobar ,Saudi,SA,,966 13 891 9222,das.sch.sa,26.3285436,50.1630107,248,1.jpg,2.jpg,3.jpg
Arts & Entertainment,International Schools Group DHS,,,,King Fahd University of Petroleum and Minerals,34464,Dhahran,Saudi,SA,,966 13 330 0555,isg.edu.sa,26.3137661,50.1327708,249,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Subway,,,,"Doha Al Janubiyah, Block #4310 Abdullah Ibn Al-Abbas Street",34451,Dhahran,Saudi,SA,,966 13 868 2350,subwayarabia.com,26.3137661,50.1327708,250,1.jpg,2.jpg,3.jpg
Arts & Entertainment,Dhahran Hills Schools,,,,"Jarir St, Al Qusur",34247,Dhahran,Saudi,SA,,966 13 868 7711,dahranhillsschool.com,26.3137661,50.1327708,251,1.jpg,2.jpg,3.jpg
Arts & Entertainment,8Portions Pizza,,,,Prince Mohammed Bin Fahd Road,31952,Al Qusur,Saudi,SA,,966 13 831 8081,8portions-pizza.business.site,26.3137661,50.1327708,252,1.jpg,2.jpg,3.jpg
Arts & Entertainment,International Indian School Dammam,,,,As Safa,34222,Al Khobar ,Saudi,SA,,966 13 814 2801,iisdammam.edu.sa,26.4078879,50.0331522,253,1.jpg,2.jpg,3.jpg
Arts & Entertainment,LG Naghi - DAMMAM-1 ,,,,"Ash Shati Ash Sharqi, Khaleej Rd, Ash Shati Sharqi, ",32413,Dammam,Saudi,SA,,966 13 831 5730,unitednaghi.com.sa,26.4084347,50.0331518,254,1.jpg,2.jpg,3.jpg
Arts & Entertainment,LG Naghi - Dammam2 showroom ,,,,"Al Jawharah, Khaleej Rd",32424,Dammam,Saudi,SA,,966 13 831 5843,unitednaghi.com.sa,26.4087081,50.0331516,255,1.jpg,2.jpg,3.jpg
